FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--411cfba4_14a465d1f9e_-57d4,219007198,7198,42,7175,27770322,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.537249454189134 50.83621843289393),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57d3,219007199,7199,37,7176,27769180,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.5100921089344146 50.85518950603344),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57d2,219006484,6484,15,6458,27770211,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4959592626217457 50.81408504059758),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57d1,219006485,6485,16,6459,27769341,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.517934594472037 50.79784802572308),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57d0,219006486,6486,19,6460,27769957,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.503231881980081 50.79505681601832),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57cf,219007201,7201,4,7178,27770552,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.5260990059001864 50.80779753154065),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ce,219007203,7203,5,7180,27770144,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.5223583841224215 50.793001622320844),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57cd,219006488,6488,10,6462,27769960,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4688268650343725 50.7760506145861),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57cc,219007205,7205,2,7182,27769579,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4737627693597606 50.773384839744644),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57cb,219006487,6487,11,6461,27769993,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4653081176397595 50.77256827069066),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ca,219006489,6489,17,6463,27769415,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4895021530856467 50.786958861873835),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c9,219007206,7206,1,7183,27769908,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.5046171285117573 50.793533626048756),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c8,219007204,7204,3,7181,27770252,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4843709648752004 50.76677796763216),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c7,219007202,7202,6,7179,27769572,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.516648433045346 50.79549021529854),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c6,219007200,7200,45,7177,27770246,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.541040334805691 50.85472516174811),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c5,220007207,7207,51,7184,27770110,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5352512269261327 51.08561295509982),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c4,220007208,7208,52,7185,27770593,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5351011481069032 51.07754278025248),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c3,220007209,7209,54,7186,27769895,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5249513870222415 51.08247181466931),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c2,220007000,7000,59,6971,27770495,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5458630224036667 51.08887197870555),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c1,220005863,5863,3,5826,27769151,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.551324550212391 51.08175933800771),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57c0,220005855,5855,4,5815,27769261,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5689234801064322 51.08521683375694),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57bf,220005854,5854,1,5814,27769158,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.5653795733865117 51.09310676152396),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57be,220005864,5864,2,5827,27769428,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.56553019100101 51.09583372921222),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57bd,219007211,7211,95,7188,27769236,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4525415305261014 50.94332298933687),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57bc,219007210,7210,94,7187,27769728,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.4514069809397414 50.94379504151894),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57bb,220007212,7212,56,7189,27769407,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.524573914256562 51.07301960399664),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ba,220007213,7213,57,7190,27770036,220,WNW Westkust_FR,WANDEL,Wandelen,,,POINT (2.514498883587576 51.07978209238512),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b9,221006911,6911,56,6884,27769822,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.728107824308428 50.806836529561586),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b8,221006914,6914,58,6887,27769853,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.731864742442859 50.79959346694012),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b7,221006995,6995,59,6966,27769662,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.732511776863557 50.798495062547445),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b6,221006915,6915,57,6888,27769210,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.723114025462751 50.79856296008195),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b5,221007215,7215,80,7192,27769365,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7216603698322164 50.79558912322538),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b4,221005669,5669,3,5626,27770730,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7336277648810356 50.796380271843745),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b3,221007004,7004,4,6975,27769668,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7293474280323924 50.78953463813543),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b2,221005673,5673,10,5630,27769812,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.736772307571251 50.7831955291905),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b1,221007219,7219,94,7196,27770398,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7340376964639974 50.777545826213704),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57b0,221007218,7218,73,7195,27769587,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7322382166495207 50.77913350578932),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57af,221006952,6952,12,6923,27769598,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7411570102691356 50.78175748318586),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ae,221006918,6918,63,6892,27770012,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7426818508972235 50.77985018047337),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ad,221006917,6917,62,6891,27769473,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.745056154598079 50.780582950179706),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ac,221006919,6919,61,6890,27769506,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7472903095769996 50.780557219120475),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57ab,221006916,6916,60,6889,27770127,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7553073712779943 50.778783519255825),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57aa,221005725,5725,62,5683,27770323,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.758208297446825 50.77327493886955),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a9,221007221,7221,58,7199,27770299,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.745314098102878 50.77255273371188),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a8,221006964,6964,42,6935,27770702,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.762486562653607 50.774816976399286),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a7,221006856,6856,1,6829,27769984,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7627566800738306 50.77182206739216),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a6,221006857,6857,2,6830,27770177,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7654796744107246 50.76649477417557),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a5,221006858,6858,3,6831,27770195,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7691880144177445 50.76462885684663),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a4,221006869,6869,14,6842,27769244,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7720081190421264 50.76039633532023),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a3,221006870,6870,15,6843,27770599,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.763120084438372 50.75756504472898),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a2,221007229,7229,50,7206,27769633,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7649202238721617 50.755546899123665),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a1,221007223,7223,17,7200,27770185,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7490175804678727 50.75406875206749),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-57a0,221007224,7224,40,7201,27769821,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.751606344498854 50.746165453219795),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579f,221007225,7225,39,7202,27770617,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7588120932793423 50.74810841168877),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579e,221007226,7226,37,7203,27770289,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7660540695729483 50.749879293493386),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579d,221007227,7227,29,7204,27770137,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.770451235776631 50.75140438325269),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579c,221006874,6874,19,6847,27769145,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7762288065377803 50.75330851490357),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579b,221006871,6871,16,6844,27770627,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7646910966377076 50.75570626108284),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-579a,221007230,7230,38,7207,27770366,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7669583771026653 50.74375194995115),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5799,221007231,7231,31,7208,27770125,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.774118010922968 50.74563478161522),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5798,221007232,7232,30,7209,27770708,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.777575110763873 50.74601627132536),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5797,221006903,6903,48,6876,27770534,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7841016530932845 50.74836516128637),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5796,221006902,6902,47,6875,27770210,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7848479282591603 50.74435125079115),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5795,221007233,7233,32,7210,27769307,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.77540769825507 50.742635488917955),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5794,221006900,6900,45,6873,27769558,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.791693874382919 50.74408257958168),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5793,221006901,6901,46,6874,27769557,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7922295479776222 50.739192252885616),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5792,221007234,7234,33,7211,27770540,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.774331335466718 50.74242440466108),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5791,221007235,7235,34,7212,27769824,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7774606185827873 50.73795661943224),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5790,221007238,7238,71,7215,27770750,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.720641891066674 50.80126298297707),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578f,221007237,7237,82,7214,27769991,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.717929774162094 50.80597099492398),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578e,221007236,7236,84,7213,27769921,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.709422522667853 50.81033660821441),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578d,222007245,7245,42,7222,27770154,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.3870751025285535 51.34938851207365),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578c,222007243,7243,12,7220,27769708,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.3786711350381773 51.36200092520853),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578b,222007242,7242,13,7219,27770051,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.388424926466561 51.3559516255372),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-578a,222007244,7244,41,7221,27770809,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.378759569440002 51.351573536507665),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5789,222007241,7241,22,7218,27770572,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.412326895385953 51.35577008011201),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5788,222007240,7240,21,7217,27769618,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.4134623959500026 51.365598823245406),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5787,222007239,7239,81,7216,27769619,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.3982961777787657 51.38151615706131),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5786,222007022,7022,1,6993,27770229,222,WNW Zwin_NL,WANDEL,Wandelen,,,POINT (3.3544517510062275 51.357138419642276),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5785,223006711,6711,90,6684,27770489,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3693678467794634 51.124127458411856),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5784,223006710,6710,89,6683,27769400,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.374211330000692 51.12573312723354),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5783,223006706,6706,83,6679,27770318,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3516418547322897 51.117955483526124),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5782,223007247,7247,82,7224,27769969,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3987444185324343 51.11321406367083),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5781,223007249,7249,85,7226,27769286,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.386268466545592 51.107469855108356),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5780,223007248,7248,84,7225,27769436,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3680520418796314 51.114180414234866),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577f,223007246,7246,86,7223,27769741,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3920199310643957 51.11661254326388),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577e,223006709,6709,88,6682,27770117,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.372422630863882 51.12532199066437),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577d,223007250,7250,77,7227,27770080,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3681855596825785 51.10134824687807),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577c,223006703,6703,79,6676,27769919,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3470243724050395 51.10536698906778),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577b,223006704,6704,81,6677,27769813,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3477496032127823 51.11020704960587),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-577a,223007251,7251,80,7228,27770271,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.344294075119781 51.1000879029621),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5779,223007253,7253,78,7230,27769898,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3716799684750645 51.09087869031124),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5778,223007254,7254,76,7231,27770757,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3781269952441315 51.095464871323365),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5777,223007252,7252,15,7229,27769833,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3673396856185582 51.085107954795774),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5776,223006695,6695,66,6668,27770755,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3647313802285885 51.08553924612146),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5775,223006693,6693,64,6666,27770584,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3422120559048887 51.094394435982736),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5774,223007255,7255,10,7232,27770247,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3894390832506716 51.08187713368809),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5773,223007256,7256,75,7233,27770789,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3907379206094754 51.07406954433656),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5772,223006701,6701,73,6674,27769891,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3835649754426873 51.07349820831664),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5771,223006700,6700,72,6673,27770817,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3773823909377003 51.07606673329964),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5770,223006697,6697,69,6670,27770459,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.369762228580147 51.07966544130451),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576f,223006696,6696,67,6669,27770219,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3652063050303918 51.08289377078304),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576e,223007257,7257,4,7234,27769368,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3989863099408693 51.08025737434244),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576d,223007258,7258,2,7235,27770758,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.405783352002451 51.07721729397169),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576c,223006854,6854,99,6827,27769551,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.3996610746473706 51.061797717622376),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576b,223006729,6729,1,6702,27769135,223,WNW Bulskampveld_OVL,WANDEL,Wandelen,,,POINT (3.387603618474853 51.06951742253773),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-576a,201007034,7034,31,7006,27769433,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.227583355048191 51.339623248675146),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5769,201007035,7035,30,7005,27769421,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2400904547370994 51.34142784883065),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5768,201007033,7033,29,7004,27769162,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2395084093472657 51.33700752522298),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5767,201007031,7031,27,7003,27770504,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.261780511724674 51.34238778330743),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5766,201007032,7032,28,7002,27770777,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2596870026408236 51.34505211108381),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5765,201007029,7029,26,7000,27769538,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2776505934623206 51.348865632800546),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5764,201007030,7030,25,7001,27770102,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.2776969844901815 51.344820528776985),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5763,201007037,7037,33,7009,27770746,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.21334608267635 51.336009450537745),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5762,201007038,7038,32,7007,27769929,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.219754646672042 51.337568184371996),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5761,201007039,7039,34,7008,27769332,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.217288242124006 51.3316608245613),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5760,201007036,7036,35,7010,27770616,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.204595821184452 51.332792781604056),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575f,201007048,7048,44,7017,27769952,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.112280089322629 51.311941140484414),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575e,201007043,7043,43,7016,27769827,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1280001472581676 51.31622432333792),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575d,201007044,7044,42,7015,27770711,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1296964523717645 51.31478659204327),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575c,201007045,7045,41,7014,27769803,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1406469593586297 51.31945415815461),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575b,201007040,7040,39,7012,27770030,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1580845746806228 51.32274866617416),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-575a,201007041,7041,40,7013,27770719,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1574545115153394 51.3240497895955),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5759,201007042,7042,36,7011,27769573,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.176296098071128 51.32836114445077),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5758,201007046,7046,46,7019,27770801,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.101619920188212 51.309525186044425),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5757,201007047,7047,45,7018,27770792,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.1021806239569227 51.30873417830901),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5756,201007051,7051,47,7020,27770277,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0853838839173657 51.30392084878458),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5755,201007052,7052,48,7021,27769979,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0786609384092953 51.301555074595356),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5754,201007049,7049,49,7022,27769916,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0760989788447954 51.29944974077554),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5753,201007050,7050,50,7023,27769950,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0752497840787423 51.30016122087358),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5752,201007081,7081,2,7057,27769828,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0685840470348835 51.29599777795601),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5751,201007080,7080,1,7058,27769289,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0670387840688296 51.290175236363396),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5750,201007055,7055,52,7025,27769299,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.048669928640577 51.28652374311043),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-574f,201007056,7056,51,7024,27769516,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.051661297746207 51.284655244120295),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-574e,201007057,7057,57,7030,27770194,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.982735410593237 51.256130092277964),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-574d,201007058,7058,58,7031,27770126,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (2.981027180323884 51.25837264552287),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-574c,201007059,7059,56,7028,27770303,201,Kustwandelroute,WANDEL,Wandelen,,,POINT (3.0004615215713444 51.26629837118154),NETWERK
