FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--16c1f25b_14b3a583521_27cb,125007152,7152,29,7129,29034511,125,Fietsnetwerk Brugse Ommeland,FIETS,Fietsen,,,POINT (3.3777932582821895 51.36203935443897),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27cc,219007152,7152,29,7129,29034511,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.3777932582821895 51.36203935443897),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27cd,125007153,7153,30,7130,29034105,125,Fietsnetwerk Brugse Ommeland,FIETS,Fietsen,,,POINT (3.384791875354577 51.34808149265823),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ce,219007153,7153,30,7130,29034105,219,FNW Zeeuws VL_OVL,FIETS,Fietsen,,,POINT (3.384791875354577 51.34808149265823),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27cf,123007222,7222,59,7198,29034593,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7485310772027747 50.77158218348431),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d0,221007222,7222,59,7198,29034593,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7485310772027747 50.77158218348431),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d1,123007220,7220,93,7197,29034401,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.73919902364 50.77645945739244),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d2,221007220,7220,93,7197,29034401,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.73919902364 50.77645945739244),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d3,123007217,7217,95,7194,29034111,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7317962962606597 50.78361013149396),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d4,221007217,7217,95,7194,29034111,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7317962962606597 50.78361013149396),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d5,123007216,7216,96,7193,29033861,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7250747270517213 50.78715478803401),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d6,221007216,7216,96,7193,29033861,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.7250747270517213 50.78715478803401),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d7,123007214,7214,81,7191,29033609,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.720997356867406 50.801607071016825),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d8,221007214,7214,81,7191,29033609,221,WNW Heuvelland_FR,WANDEL,Wandelen,,,POINT (2.720997356867406 50.801607071016825),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27d9,226007428,7428,98,7415,29033448,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.391415838331952 50.83375964070016),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27da,226007429,7429,99,7416,29034745,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.394287087321177 50.83556050550552),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27db,226007430,7430,1,7417,29033304,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4049273156739543 50.840056173695935),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27dc,226007431,7431,3,7419,29033306,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.407510415279095 50.83661544773521),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27dd,226007432,7432,2,7418,29033305,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4161733541960277 50.835306709457015),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27de,126006474,6474,83,6448,29034358,126,Fietsnetwerk Leiestreek,FIETS,Fietsen,,,POINT (3.4018059945124475 50.83560373033259),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27df,226007433,7433,4,7420,29034358,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4018059945124475 50.83560373033259),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e0,226007434,7434,5,7421,29033833,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4062975978187033 50.82474869915793),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e1,226007435,7435,6,7422,29034623,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.41125102003183 50.8171530287105),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e2,226007436,7436,7,7423,29034447,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4165476282027556 50.81626597425726),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e3,226007437,7437,9,7424,29034319,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.424910405210113 50.818715153226805),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e4,226007438,7438,8,7425,29033435,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.426484970161591 50.81665360485272),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e5,226007441,7441,10,7426,29034298,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4271701629278364 50.819810770894016),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e6,226007442,7442,11,7427,29033590,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4285722289249114 50.820713002838104),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e7,226007439,7439,12,7428,29034057,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4197480514490013 50.82249900291774),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e8,226007440,7440,13,7429,29034910,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4216617085905248 50.819526249752684),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27e9,226007443,7443,14,7430,29034911,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.414082426646732 50.82691634750077),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ea,226007444,7444,15,7431,29034912,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4217981940964086 50.83238488096663),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27eb,226007445,7445,16,7432,29034828,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4252078794505274 50.829747518351105),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ec,226007446,7446,20,7433,29034829,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.431060996490327 50.83024578781237),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ed,226007447,7447,17,7434,29034051,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4318546307958333 50.82279836915635),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ee,226007448,7448,18,7435,29033671,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4345114466524476 50.823648873691056),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ef,226007449,7449,19,7436,29034007,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.43621992956073 50.82348312455656),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f0,226007450,7450,23,7437,29034008,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4423743768683046 50.82683476774346),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f1,226007451,7451,22,7438,29034550,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4436037585078116 50.82723265658071),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f2,226007452,7452,21,7439,29034314,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4380880392948803 50.83199366405728),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f3,226007453,7453,26,7440,29034505,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.447249358479932 50.83274149808508),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f4,226007454,7454,24,7441,29033827,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4505043891114275 50.830849744800275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f5,226007455,7455,25,7442,29034359,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.454264947421688 50.82957777274047),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f6,226007456,7456,27,7443,29034913,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4607767970493235 50.837562767144924),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f7,226007457,7457,28,7444,29033342,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.460894658951802 50.83311394139801),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f8,226007458,7458,29,7445,29034360,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4631189815128764 50.83370707164361),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27f9,226007459,7459,31,7446,29034236,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.464609624405903 50.83481395465089),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27fa,226007460,7460,32,7447,29033925,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4679717478012626 50.837225320512275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27fb,226007461,7461,33,7448,29033844,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.468676417729998 50.83856953198015),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27fc,226007462,7462,30,7449,29033740,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4698665607285024 50.83194298957452),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27fd,226007463,7463,37,7450,29033834,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.478848564807325 50.83201876664988),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27fe,226007464,7464,36,7451,29033484,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4807241556316417 50.836338999542235),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_27ff,226007465,7465,35,7452,29033481,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4782992495779403 50.83724235618063),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2800,226007466,7466,34,7453,29033835,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.477910040404637 50.838172506722614),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2801,226007467,7467,38,7454,29033845,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.486113700783929 50.83986345741195),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2802,226007469,7469,39,7455,29034203,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.492152779390656 50.84104828086101),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2803,226007470,7470,40,7456,29033503,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.499173652683034 50.840988976287086),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2804,226007468,7468,48,7458,29033879,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4909415999674835 50.83485706207867),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2805,226007471,7471,47,7457,29034119,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4978906287320766 50.83675638461221),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2806,226007472,7472,46,7459,29034074,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5000810350248157 50.83515460893338),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2807,226007473,7473,41,7460,29034539,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.502419209555049 50.83691425690351),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2808,226007474,7474,49,7461,29034443,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4942730066253413 50.83140916933527),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2809,226007475,7475,45,7462,29034224,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.500153936956255 50.83265375914138),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280a,226007476,7476,44,7463,29034498,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5043849004927585 50.83375273155598),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280b,226007477,7477,42,7464,29034225,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.505929430514299 50.8351596847125),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280c,226007478,7478,43,7465,29034235,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.511292581964539 50.83052588775895),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280d,226007479,7479,3,7466,29033989,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.492796920899747 50.826734197633826),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280e,226007481,7481,4,7467,29033990,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.501275307631142 50.827563332723756),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_280f,226007482,7482,5,7468,29034639,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5060968508798824 50.82843855722154),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2810,226007483,7483,6,7469,29033409,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5067289235090633 50.82467197794629),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2811,226007480,7480,2,7470,29034640,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4955718871996955 50.825154704664556),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2812,226007485,7485,13,7475,29034632,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4945406899634577 50.81859983480096),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2813,226007488,7488,12,7474,29034611,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.49781664047335 50.820149629991796),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2814,226007487,7487,10,7473,29034610,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4979790829252266 50.820369913027776),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2815,226007486,7486,9,7472,29034367,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.498603630886658 50.819726584301804),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2816,226007484,7484,11,7471,29033836,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.496039188068315 50.82344036538076),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2817,226007489,7489,8,7476,29034725,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5011911591317726 50.822375638643926),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2818,226007490,7490,7,7477,29034726,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.50550171082651 50.82181725375765),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2819,226007495,7495,18,7484,29033471,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4944349972829545 50.81113560748419),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281a,226007496,7496,17,7485,29034631,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4967533457414293 50.81188451704751),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281b,226007502,7502,19,7486,29034354,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.496123773962108 50.8140462703747),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281c,226007501,7501,15,7487,29034011,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.49701061548208 50.81424658897892),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281d,226007497,7497,14,7488,29034497,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.496807545261913 50.814712882950616),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281e,226007498,7498,16,7489,29034601,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.5018459157497737 50.81364919392833),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_281f,226007493,7493,21,7482,29033871,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.492886834291883 50.81278015659078),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2820,226007494,7494,22,7483,29033331,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.492158332179013 50.81369566471315),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2821,226007500,7500,23,7479,29034108,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.491409763482554 50.81623565235141),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2822,226007499,7499,24,7478,29033784,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.491129500263208 50.816716730191146),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2823,226007491,7491,25,7480,29033394,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4842459082638775 50.815562476330555),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2824,226007492,7492,26,7481,29034140,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4864528267902473 50.81341772833843),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2825,226007503,7503,20,7490,29033847,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4959592626217457 50.81408504059758),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2826,226007504,7504,39,7501,29034633,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.465505165259278 50.80983078669561),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2827,226007509,7509,38,7500,29034654,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4668269129191343 50.80902144231426),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2828,226007508,7508,81,7507,29033921,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.467666845859248 50.811635625749844),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2829,226007505,7505,37,7503,29034634,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4695777372082506 50.81082913255606),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282a,226007506,7506,36,7504,29033408,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4711471458588457 50.81113325958676),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282b,226007507,7507,35,7506,29034655,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4709761845413647 50.81236019732789),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282c,226007517,7517,33,7505,29034063,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4751088740458798 50.80853535334848),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282d,226007518,7518,32,7508,29033542,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.476542024441864 50.807743838538194),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282e,226007519,7519,31,7509,29034572,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4791616070641718 50.804255838751374),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_282f,226007510,7510,52,7495,29033762,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.47371671894742 50.80160424962524),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2830,226007511,7511,51,7496,29034015,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.470911958359651 50.80163960482029),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2831,226007512,7512,53,7497,29034577,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.466664374483534 50.80299468681979),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2832,226007513,7513,49,7498,29033956,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4658376394379395 50.80417571865742),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2833,226007514,7514,50,7499,29034542,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.469673232072627 50.80515815816162),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2834,226007516,7516,30,7494,29033556,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4805841779023092 50.8004594620922),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2835,226007515,7515,29,7493,29034009,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4826091219274597 50.80126109890541),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2836,226007521,7521,28,7492,29034540,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4908105293608878 50.80432497809482),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2837,226007520,7520,27,7491,29034547,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4914320778205283 50.806698767727916),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2838,226007527,7527,48,7510,29033658,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4617917221083516 50.80681439795936),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2839,226007526,7526,47,7502,29033598,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.46185523200467 50.80672958803419),NETWERK
