XCoord;YCoord;FID;NETWERKID;PID;STATUS;STARTCODE;ENDCODE
335701,23583005;6547690,83909762;1605;0; ;NEW;0A;0B
336754,71278015;6549658,30597841;1606;0; ;NEW;Z4;0A
338107,63201093;6548557,23168207;1607;0; ;NEW;0A;NG
341762,76363030;6553033,91254906;1608;0; ;NEW;M6;0D
341819,34670422;6549164,66354420;1609;0; ;NEW;NG;0D
345161,91863110;6551347,10655137;1610;0; ;NEW;0D;NE
347039,89682254;6551683,23366609;1611;0; ;NEW;NE;0E
342987,37759058;6549305,88901280;1612;0; ;NEW;0A;0E
344619,54498598;6556157,44753883;1613;0; ;NEW;0F;0G
342548,10553130;6554965,86267497;1614;0; ;NEW;M6;0F
344955,71993455;6554141,47210265;1615;0; ;NEW;0F;M7
346625,32564685;6556686,55341638;1616;0; ;NEW;0G;M8
345683,63272771;6558464,09909386;1617;0; ;NEW;M9;0G
342695,96360463;6563825,15519103;1618;0; ;NEW;W4;MU
347588,16449055;6561298,19768384;1619;0; ;NEW;0H;M1
349457,78146388;6563225,69041250;1620;0; ;NEW;0H;0I
349576,61522335;6566262,95562213;1621;0; ;NEW;LM;0I
344317,61608820;6567910,94743351;1622;0; ;NEW;LF;0J
342724,76419944;6566701,77358903;1623;0; ;NEW;0J;LG
341254,60054813;6568593,51485359;1624;0; ;NEW;W7;0J
343762,86276079;6575268,47548220;1625;0; ;NEW;0K;WR
343220,28299455;6573510,17035007;1626;0; ;NEW;0K;W8
345488,85715478;6574002,88433890;1627;0; ;NEW;0K;KZ
347984,55403404;6565912,62501146;1628;0; ;NEW;LN;0H
348179,87843353;6582250,04617554;1629;0; ;NEW;WP;0L
349147,51822577;6580304,73555411;1630;0; ;NEW;0L;0T
348331,70677862;6579545,86747410;1631;0; ;NEW;0L;0M
348349,65077660;6579217,99517102;1632;0; ;NEW;0M;0O
348531,50504886;6578663,96119257;1633;0; ;NEW;0O;0P
348235,78766341;6578757,94927706;1634;0; ;NEW;0R;0O
347797,17509985;6578430,69990571;1635;0; ;NEW;0R;0S
347918,41388935;6579414,73892519;1636;0; ;NEW;0M;0N
347844,93219280;6578847,43457257;1637;0; ;NEW;0N;0R
346159,64891707;6579529,33885562;1638;0; ;NEW;0N;KQ
349467,73163096;6582388,20999228;1639;0; ;NEW;WP;0T
350063,86722599;6579827,65477937;1640;0; ;NEW;0T;K0
349588,89311379;6578683,00799260;1641;0; ;NEW;0P;K0
348696,93997842;6578307,54739650;1642;0; ;NEW;0P;KX
348039,79654489;6578436,83010576;1643;0; ;NEW;KT;0R
347962,28712659;6578207,93435766;1644;0; ;NEW;KT;0Q
350308,62990630;6578020,68629869;1645;0; ;NEW;KX;KW
349894,16694691;6577461,08681354;1646;0; ;NEW;KX;0V
351287,04541618;6577249,57737959;1647;0; ;NEW;KW;0V
346228,65667591;6576634,21800493;1648;0; ;NEW;0S;0K
348120,38004363;6576058,52155545;1649;0; ;NEW;0Q;KU
351238,91786253;6576453,58513551;1650;0; ;NEW;0V;KV
352101,64854310;6578037,81714791;1651;0; ;MIS;KW;K1
354564,98482994;6575834,42247285;1652;0; ;NEW;KW;0W
357586,65885636;6574201,46975414;1653;0; ;NEW;0W;LJ
356025,50982899;6573434,99648492;1654;0; ;NEW;0X;0W
347731,84493852;6578211,56856830;1655;0; ;NEW;0Q;0S
321835,11865783;6587990,35314434;1656;0; ;MIS;J1;KA
323067,27956732;6551818,86574732;1657;0; ;MIS;RZ;RX
322436,74524043;6549240,31914095;1658;0; ;MIS;RZ;RY
320121,68325681;6552561,11756835;1659;0; ;MIS;RZ;R0
315026,11731922;6603623,33376373;1660;0; ;MIS;6R;IT
354787,19439699;6575714,33747577;1661;0; ;DEL;KW;LJ
315965,62691261;6623123,32251817;1662;0; ;MIS;HG;T0
359718,13324093;6574102,14820565;1663;0; ;NEW;LJ;LS
358779,56564263;6574077,44976318;1664;0; ;NEW;LO;0U
359593,17003453;6574472,73492767;1665;0; ;NEW;0U;YY
355885,53823548;6571978,46739484;1666;0; ;NEW;LK;0X
354360,55542486;6571183,50295598;1667;0; ;NEW;0X;LL
362307,10482865;6570238,16916618;1668;0; ;NEW;LQ;WN
360426,54702693;6572209,11810008;1669;0; ;NEW;0U;WN
362097,52740069;6572363,12152043;1670;0; ;NEW;WN;LR
350214,92971731;6575276,00883889;1671;0; ;NEW;KU;KV
357464,99297551;6572964,58783664;1672;0; ;NEW;LK;LO
360939,89712629;6574628,71672322;1673;0; ;NEW;YY;LS
359957,00245659;6575904,43579865;1674;0; ;NEW;0Y;YY
359614,15424746;6577814,15586046;1675;0; ;NEW;K7;0Y
358805,84043845;6581556,07138769;1676;0; ;MIS;K2;0Z
356715,10835933;6583734,05463780;1677;0; ;NEW;GK;0Z
359896,05097121;6583264,50408916;1678;0; ;NEW;0Z;00
360406,94608893;6581272,16085850;1679;0; ;NEW;K7;00
363279,27010593;6583985,14093351;1680;0; ;NEW;00;GR
367195,01390162;6583601,45860636;1681;0; ;NEW;KM;GR
372870,75865526;6582580,15710508;1682;0; ;NEW;KL;KK
372295,31604429;6586525,18203311;1683;0; ;NEW;01;KD
375047,17617526;6585525,20271183;1684;0; ;NEW;01;02
374125,28068366;6584659,23788856;1685;0; ;NEW;KK;01
376470,91388157;6585680,78382016;1686;0; ;NEW;02;03
377280,24722174;6585276,74047639;1687;0; ;NEW;KI;03
379307,09027512;6586571,52506316;1688;0; ;NEW;03;6Q
381431,07401047;6586799,25973813;1689;0; ;NEW;04;05
380299,38015902;6585433,08084231;1690;0; ;NEW;K8;05
383147,31079081;6585066,30644752;1691;0; ;NEW;05;S5
379939,98193542;6583418,63896072;1692;0; ;NEW;K8;06
380518,45320671;6581620,85920757;1693;0; ;NEW;06;07
383132,60228170;6582341,54884518;1694;0; ;NEW;06;S7
379344,23801739;6578065,37675670;1695;0; ;NEW;08;09
380242,24857714;6580892,81299362;1696;0; ;NEW;07;08
379278,94871994;6581215,32199619;1697;0; ;NEW;LB;07
376532,94609362;6579766,65209000;1698;0; ;NEW;LC;LB
381834,34757891;6578730,97833498;1699;0; ;NEW;08;MF
380641,65117317;6573563,01671275;1700;0; ;NEW;MA;MD
378915,06565305;6571993,74771794;1701;0; ;NEW;MA;MI
383680,35715921;6576812,41591239;1702;0; ;NEW;TZ;TB
380303,46310931;6575489,90155058;1703;0; ;NEW;09;ME
377472,83740177;6576446,71163828;1704;0; ;NEW;09;MC
369071,88752179;6578529,86013411;1705;0; ;NEW;1D;K3
368888,10075325;6581146,92045185;1706;0; ;NEW;KM;1D
366899,45398391;6579396,62280834;1707;0; ;NEW;1D;1E
362597,23001180;6577520,30987500;1708;0; ;NEW;0Y;1E
362197,18831679;6573505,88556251;1709;0; ;NEW;LS;LR
364619,38512577;6570086,51863801;1710;0; ;NEW;L6;LQ
364063,93743881;6572982,33721014;1711;0; ;NEW;LR;LV
365670,95402251;6572902,85446885;1712;0; ;NEW;LV;K4
365859,03338320;6576649,36069228;1713;0; ;NEW;1E;K5
370725,23906264;6573695,98209204;1714;0; ;NEW;L7;6P
384272,01739321;6578115,46392208;1715;0; ;MIS;TY;TZ
384885,14014693;6579024,93560856;1716;0; ;NEW;TZ;TE
371113,66263953;6570977,55073963;1717;0; ;NEW;LX;MB
369887,38203350;6570372,16936797;1718;0; ;NEW;1G;6P
371793,13499647;6568777,19012958;1719;0; ;NEW;1G;LZ
370176,96997866;6567386,33569089;1720;0; ;NEW;1G;L0
370826,95136471;6566999,13334549;1721;0; ;NEW;LZ;L2
332683,02313200;6573936,76401414;1722;0; ;NEW;WS;UN
380662,76113585;6589487,13253051;1723;0; ;NEW;KG;04
384314,83082497;6566499,18543662;1724;0; ;NEW;1F;1I
384457,77977713;6567792,50301254;1725;0; ;NEW;1F;ML
382255,11338888;6567948,85193154;1726;0; ;NEW;1F;MM
385278,31509130;6567110,81858793;1727;0; ;NEW;1I;ML
385856,89404646;6565897,93476514;1728;0; ;NEW;1I;TJ
372301,11054499;6569270,06085574;1729;0; ;NEW;MB;LZ
372933,97483237;6567334,98199821;1730;0; ;NEW;MG;1J
390288,31770502;6559368,67526248;1731;0; ;NEW;OB;TO
390112,20174912;6554729,81075937;1732;0; ;NEW;OF;1M
386712,70827859;6554415,01767309;1733;0; ;NEW;OE;1K
386920,05124541;6552955,68995525;1734;0; ;NEW;1K;1L
388792,45443628;6553243,65290802;1735;0; ;NEW;1L;1M
390999,88190284;6553071,39699334;1736;0; ;NEW;1M;OG
387790,12632929;6551701,40727718;1737;0; ;NEW;1L;OK
385739,77221005;6552640,74600756;1738;0; ;NEW;1K;1N
386431,65846396;6548430,07408481;1739;0; ;NEW;TW;OJ
385210,75230527;6546946,86591771;1740;0; ;NEW;1O;PH
385833,83436220;6547880,26581461;1741;0; ;NEW;OI;1O
385173,57746855;6547812,24348717;1742;0; ;NEW;1P;OI
384019,98144080;6547580,07075422;1743;0; ;NEW;1P;PI
383931,64768666;6545780,78521387;1744;0; ;NEW;PH;1Q
382730,50037256;6544775,69688083;1745;0; ;NEW;1Q;PX
381385,02927737;6550610,09395199;1746;0; ;NEW;VJ;1R
378428,10368190;6551600,13016557;1747;0; ;NEW;1R;1S
376509,61984891;6550638,67037442;1748;0; ;NEW;1S;PS
376604,12688863;6551703,57314990;1749;0; ;NEW;1S;1T
373061,80558552;6555063,94991157;1750;0; ;NEW;1V;1U
373588,91160677;6553750,66360150;1751;0; ;NEW;O7;1V
374380,80498535;6553196,41218614;1752;0; ;NEW;O8;1U
372766,11177548;6556239,30741776;1753;0; ;NEW;1U;N8
371828,94757808;6556220,57542172;1754;0; ;NEW;1X;N8
372188,85210238;6556867,54752559;1755;0; ;NEW;N8;1Y
371215,15681813;6557624,44382193;1756;0; ;NEW;1Y;1Z
369536,58346853;6557451,69097095;1757;0; ;NEW;NM;1Z
369934,39168622;6558548,05295918;1758;0; ;NEW;1Z;NX
370155,80773754;6556489,86896364;1759;0; ;NEW;NM;1X
366997,20345639;6558136,92232743;1760;0; ;NEW;1Z;10
375575,34729645;6552796,89448144;1761;0; ;NEW;O7;1T
378545,73663047;6554848,71428747;1762;0; ;NEW;PE;1T
383506,21532024;6552740,72222736;1763;0; ;NEW;PG;1N
380868,45597315;6553458,64838040;1764;0; ;NEW;PG;1R
378701,67587002;6560778,86296543;1765;0; ;NEW;N4;12
379426,73372123;6557826,14942034;1766;0; ;NEW;PE;12
376655,60863614;6559050,88094933;1767;0; ;NEW;N6;12
372554,91595091;6557343,05566498;1768;0; ;NEW;1Y;N7
372283,92187597;6561376,43349973;1769;0; ;NEW;N2;N3
374066,43362113;6564694,59172887;1770;0; ;NEW;1J;MR
371808,25094104;6565505,05185189;1771;0; ;NEW;1J;MH
371379,98646309;6567364,93657067;1772;0; ;MIS;MG;MH
368177,68837641;6562690,30147160;1773;0; ;NEW;NV;13
367181,35159082;6562540,53058186;1774;0; ;NEW;14;15
365970,84090188;6560521,59555600;1775;0; ;NEW;10;13
366973,70117599;6561572,01165629;1776;0; ;NEW;L3;L4
368738,24919415;6563953,49423495;1777;0; ;NEW;L2;14
366412,27484660;6563036,16009791;1778;0; ;NEW;15;L5
366762,91815499;6564861,67294163;1779;0; ;NEW;L1;L5
366101,75570917;6561505,04672748;1780;0; ;NEW;L3;16
366256,22378478;6562096,98941866;1781;0; ;NEW;15;16
364700,95222106;6562587,50309735;1782;0; ;NEW;16;17
365190,75338706;6563710,90097582;1783;0; ;NEW;L5;17
363864,81680750;6564552,25600182;1784;0; ;NEW;17;18
362865,60056992;6567378,53642886;1785;0; ;NEW;LQ;18
362389,79568345;6565329,83014297;1786;0; ;NEW;18;19
361352,87602816;6567671,13883411;1787;0; ;NEW;LQ;19
360161,64492550;6565459,55226309;1788;0; ;NEW;LU;19
390136,17711147;6551787,26041623;1789;0; ;NEW;OH;TX
387231,44449447;6549061,84072868;1790;0; ;NEW;1O;OK
383642,89034462;6545136,45752790;1791;0; ;NEW;1Q;2A
377030,53247995;6540402,46463581;1792;0; ;NEW;2C;2B
378430,08106857;6541889,06207992;1793;0; ;NEW;PY;VS
376284,14683982;6542146,98696048;1794;0; ;NEW;PU;2C
374935,76722729;6539254,27639566;1795;0; ;NEW;VS;PZ
373748,41802650;6536783,01843333;1796;0; ;NEW;2D;2E
370849,48711162;6537523,14671064;1797;0; ;NEW;2D;2F
373556,87165746;6538091,36563399;1798;0; ;NEW;PZ;2D
369878,26348866;6541912,63347485;1799;0; ;NEW;PT;2G
368806,81428692;6547354,01596369;1800;0; ;NEW;2H;PD
373073,08976317;6549369,17576747;1801;0; ;MIS;PC;PB
357206,88066285;6564854,89101283;1802;0; ;NEW;MY;LU
359925,93594976;6563086,21116012;1803;0; ;NEW;LU;2I
358132,04100469;6560232,58375649;1804;0; ;NEW;2K;2J
360335,81111518;6560604,28187625;1805;0; ;NEW;2I;2J
356723,70658028;6562200,04821628;1806;0; ;NEW;MY;2K
355606,20448611;6563611,61407712;1807;0; ;NEW;MY;2L
353470,81403184;6565194,55054801;1808;0; ;NEW;2L;0I
353686,47523149;6562207,14996672;1809;0; ;NEW;2M;2L
355989,75027064;6559969,88556744;1810;0; ;NEW;MZ;2K
359592,57129920;6559291,06322491;1811;0; ;NEW;2J;M2
353341,59636715;6554639,06641349;1812;0; ;MIS;NC;NH
354953,73292542;6553193,50272233;1813;0; ;MIS;NH;OX
357414,39592624;6554297,17215435;1814;0; ;MIS;NH;NI
350385,80856072;6560124,03830211;1815;0; ;NEW;M1;2M
360167,53297691;6555459,63890130;1816;0; ;MIS;NI;NZ
359372,59161598;6556988,57085728;1817;0; ;NEW;M5;M4
362363,89589394;6559857,10398918;1818;0; ;NEW;2R;2I
364041,60451727;6558203,08720704;1819;0; ;NEW;2Q;2T
363753,36841243;6557939,64772069;1820;0; ;NEW;2T;2P
363466,57826188;6558292,91839573;1821;0; ;NEW;2P;2O
363801,92584887;6558262,84843108;1822;0; ;NEW;2Q;2P
363153,42107365;6558394,09125734;1823;0; ;NEW;2R;2O
364001,33352990;6558601,69786998;1824;0; ;NEW;11;2Q
364035,39117120;6558921,55309611;1825;0; ;NEW;10;11
363981,89767913;6558787,60638582;1826;0; ;NEW;2S;11
363562,31389601;6558590,85212209;1827;0; ;NEW;2S;2O
363685,31092268;6558729,28329341;1828;0; ;MIS;M3;2S
363278,16823674;6558554,65560744;1829;0; ;NEW;2R;M3
361496,44076740;6557567,31640283;1830;0; ;NEW;M4;2R
364578,24688378;6557724,08350795;1831;0; ;NEW;2T;2U
366921,63312436;6557329,47404750;1832;0; ;NEW;2U;NM
363280,26900683;6554564,59016898;1833;0; ;NEW;2V;2W
364209,53024429;6557181,76487482;1834;0; ;NEW;2U;2V
361863,97877243;6556216,25738029;1835;0; ;NEW;2V;NZ
361742,50355788;6553380,74444729;1836;0; ;NEW;OW;2W
366073,37948442;6555803,66665840;1837;0; ;NEW;2U;2X
368893,04784137;6553999,80840076;1838;0; ;NEW;2X;O4
366969,49342682;6553752,70387678;1839;0; ;NEW;2X;O3
363087,10578937;6552101,55775962;1840;0; ;NEW;2W;OY
367250,71851290;6545584,84403426;1841;0; ;NEW;2H;2G
365770,08448976;6547855,60477337;1842;0; ;NEW;2H;O0
362344,51838334;6545599,35689101;1843;0; ;NEW;2Y;2Z
365161,63853451;6544355,73832494;1844;0; ;NEW;2Z;2G
363650,05454961;6547945,12614667;1845;0; ;NEW;O0;2Y
361087,35858968;6547487,27261639;1846;0; ;NEW;O1;2Y
358566,68122017;6548838,12145809;1847;0; ;NEW;O1;O2
359551,20995422;6552091,31073873;1848;0; ;NEW;OU;20
360226,56647509;6553666,31102592;1849;0; ;NEW;20;OW
358825,82731474;6552910,69199750;1850;0; ;NEW;20;21
357682,69135560;6551936,07853840;1851;0; ;NEW;OU;21
356422,35784203;6552900,70851895;1852;0; ;NEW;OX;21
353045,60149931;6551388,60091898;1853;0; ;NEW;OV;22
355210,95923891;6550029,10173576;1854;0; ;NEW;22;O2
351915,64233789;6550423,99642774;1855;0; ;NEW;22;23
352208,52928780;6552123,14013581;1856;0; ;NEW;OV;23
349363,45141821;6551637,92680541;1857;0; ;NEW;0E;23
318970,35156019;6625222,33085244;1858;0; ;NEW;T0;25
319066,80323843;6625074,70141566;1859;0; ;NEW;Z2;24
319655,38531833;6625618,11565621;1860;0; ;NEW;24;25
321870,18085123;6624452,63908289;1861;0; ;NEW;24;26
326829,48373332;6623776,79914756;1862;0; ;NEW;26;AE
325794,63221167;6625093,42439064;1863;0; ;NEW;AF;26
324105,70187079;6622835,99766981;1864;0; ;NEW;26;AA
331279,47332796;6623103,18558547;1865;0; ;NEW;AD;AE
326331,57093770;6627082,44784931;1866;0; ;NEW;29;3A
325677,12571873;6627480,22647259;1867;0; ;NEW;AG;3A
324469,30722584;6627408,58495740;1868;0; ;NEW;3A;3B
321449,04086777;6627012,23962782;1869;0; ;NEW;25;3B
324343,91504151;6629148,02668421;1870;0; ;NEW;3B;SD
326387,06164276;6627790,22842258;1871;0; ;NEW;AG;3C
327631,52467942;6628132,56617568;1872;0; ;NEW;AO;3D
328068,46444020;6628759,45014605;1873;0; ;NEW;3D;3E
329014,27998099;6629035,20759133;1874;0; ;NEW;3E;3F
329963,15981562;6629572,38454099;1875;0; ;NEW;3F;3G
329635,59389276;6630858,98593971;1876;0; ;NEW;3G;3H
327584,57313250;6630991,79960678;1877;0; ;NEW;SE;3H
327332,65589492;6629868,19761546;1878;0; ;NEW;SE;3E
326977,80458737;6629053,25341333;1879;0; ;NEW;SE;3D
328408,90030431;6627763,81497633;1880;0; ;NEW;AO;3I
329662,64823413;6628360,21709827;1881;0; ;NEW;3I;3F
331194,85032527;6627757,60014428;1882;0; ;NEW;AJ;3I
331468,00243444;6630744,32406833;1883;0; ;NEW;3G;AN
330725,81714718;6632425,56493476;1884;0; ;NEW;3H;3J
332648,07207714;6632178,80467849;1885;0; ;NEW;3J;AN
334926,24279876;6634730,79232144;1886;0; ;NEW;3J;AM
342581,95467648;6638936,05937264;1887;0; ;NEW;AQ;3K
343912,99584841;6637634,97488663;1888;0; ;NEW;3K;3L
344707,16709816;6635247,45297421;1889;0; ;NEW;3L;3M
346978,57118797;6633281,60508121;1890;0; ;NEW;3M;3N
349829,15871493;6632814,56622945;1891;0; ;NEW;3N;3O
351176,39706649;6633443,63519036;1892;0; ;NEW;3O;CI
351291,68835120;6633269,00096648;1893;0; ;NEW;3O;CH
349287,28124316;6630812,61850176;1894;0; ;NEW;3N;3P
345937,17226119;6631834,09378477;1895;0; ;NEW;3M;CE
348365,69142602;6628976,89893699;1896;0; ;NEW;CA;3P
350496,89327021;6629354,87257722;1897;0; ;NEW;3P;CF
346109,88356433;6636365,86044299;1898;0; ;NEW;3L;CJ
341545,55173082;6620545,70551528;1899;0; ;NEW;BT;3Q
344938,50960838;6620751,90905272;1900;0; ;NEW;B1;3Q
352304,14645333;6624888,66864062;1901;0; ;NEW;3Z;DK
351280,41914353;6625181,81862327;1902;0; ;NEW;33;3Z
352234,80053715;6625986,29104988;1903;0; ;NEW;DL;33
349536,69368895;6625234,75339069;1904;0; ;NEW;DA;33
351476,03306059;6624697,23994120;1905;0; ;NEW;3Z;30
350409,97041236;6624236,59968319;1906;0; ;NEW;DB;30
351995,14459216;6621572,88057610;1907;0; ;NEW;31;30
353403,47178134;6617991,41012859;1908;0; ;NEW;31;32
351965,70644309;6618378,16113810;1909;0; ;NEW;DD;31
351043,75181984;6618990,62458224;1910;0; ;NEW;DD;3T
349821,16710308;6620442,51420559;1911;0; ;NEW;DC;3T
348959,35533056;6618753,63107498;1912;0; ;NEW;3S;3T
346338,43203234;6617972,29622473;1913;0; ;NEW;3S;3R
344799,33999625;6618787,13250569;1914;0; ;NEW;3Q;3R
344968,48270474;6617637,31872043;1915;0; ;NEW;3R;BR
343049,45204083;6618137,31304136;1916;0; ;NEW;BQ;3V
340062,69518194;6618071,88020714;1917;0; ;NEW;3V;BU
337270,64097890;6617280,12169461;1918;0; ;NEW;3W;3X
337167,76191732;6618337,18824907;1919;0; ;NEW;BV;3X
336429,45210328;6618955,81880841;1920;0; ;NEW;3Y;3X
337108,26351969;6619594,18162293;1921;0; ;NEW;BV;3Y
335357,96302989;6620231,68056148;1922;0; ;NEW;B0;3Y
329719,68342908;6620148,71978961;1923;0; ;NEW;34;35
331630,67643658;6620337,17870795;1924;0; ;NEW;34;AD
328438,08935893;6619895,99974493;1925;0; ;NEW;AC;34
329839,90843701;6618242,66839430;1926;0; ;NEW;35;36
328221,13212287;6617589,82243813;1927;0; ;NEW;AC;4A
329614,06774625;6615393,87587651;1928;0; ;NEW;4A;4B
330422,23750236;6614428,21705692;1929;0; ;NEW;BG;4B
331322,55065482;6615426,66760292;1930;0; ;NEW;36;4C
326848,86658717;6614320,81856669;1931;0; ;NEW;BI;4A
331457,60142490;6613894,33224170;1932;0; ;NEW;BG;4C
332853,99271527;6614565,50586083;1933;0; ;NEW;4C;39
333986,81503286;6614958,32212990;1934;0; ;NEW;38;39
335978,19400937;6615588,41075949;1935;0; ;NEW;38;3W
339981,15512717;6616476,66361862;1936;0; ;NEW;3V;3W
338354,48725005;6615533,35335451;1937;0; ;NEW;3W;BO
332592,46869309;6618267,15492134;1938;0; ;NEW;35;38
333596,23371049;6613252,13046595;1939;0; ;NEW;BH;39
334121,82569485;6611227,12801438;1940;0; ;NEW;BH;WF
337732,87381237;6612237,22519790;1941;0; ;NEW;WF;BO
341532,76274637;6602403,76509382;1942;0; ;DEL;D2;D9
337263,74193952;6605884,35239878;1943;0; ;NEW;V1;4D
337171,81476831;6609029,77535395;1944;0; ;NEW;WF;4D
340110,01547975;6605070,56859745;1945;0; ;NEW;4D;EA
340204,95884447;6607873,45756625;1946;0; ;NEW;4D;4E
341517,33078657;6610286,89292484;1947;0; ;NEW;4E;4F
340151,21745959;6613215,88155010;1948;0; ;NEW;BO;4F
342205,83684923;6612139,46243926;1949;0; ;NEW;4F;BP
343561,29502294;6614437,11001587;1950;0; ;NEW;BP;4I
344281,09698129;6616576,33683670;1951;0; ;NEW;BQ;4I
344752,32655429;6615513,54213484;1952;0; ;NEW;4I;4J
345038,36076422;6616485,77716542;1953;0; ;NEW;4J;BR
346205,69951381;6614708,31395180;1954;0; ;NEW;4J;4H
345136,53505963;6612710,13101321;1955;0; ;NEW;BP;4H
347027,91234725;6613241,31437193;1956;0; ;NEW;4G;ED
346469,98265002;6612699,31472587;1957;0; ;NEW;4H;4G
346913,20188422;6609700,43678917;1958;0; ;NEW;4G;EB
344389,96185402;6610443,95747995;1959;0; ;NEW;4E;4G
348272,62973213;6614706,27026101;1960;0; ;NEW;ED;3U
350379,33282342;6616620,86733254;1961;0; ;NEW;3U;DE
348367,51476333;6616640,43789474;1962;0; ;NEW;3S;3U
349529,26800044;6613747,71764173;1963;0; ;NEW;ED;4K
352922,85783963;6611689,55766129;1964;0; ;NEW;4K;EF
352536,57792910;6613773,95022730;1965;0; ;NEW;4K;4L
353790,86134123;6615345,25825329;1966;0; ;NEW;DF;4L
353989,15618691;6613070,91236749;1967;0; ;NEW;4L;EF
344721,01605317;6597781,78657022;1968;0; ;MIS;SC;EN
347987,19547703;6593211,61061719;1969;0;6190-6191;FIX;GG;GH
343540,31562448;6601139,57205240;1970;0; ;DEL;D9;EN
344148,39790901;6601724,41995637;1971;0; ;NEW;EA;EN
368312,46279446;6586683,77205179;1972;0; ;DEL;GP;KC
367756,46585404;6586687,80153409;1973;0; ;NEW;GP;KC
378730,92020590;6590387,49061226;1974;0; ;NEW;KG;4N
374454,69228704;6587657,00018198;1975;0; ;NEW;4O;02
375954,88456070;6589164,82410020;1976;0; ;NEW;4O;4N
373950,98605236;6590028,46484775;1977;0; ;NEW;4O;4P
373777,56542616;6591249,92217288;1978;0; ;NEW;KE;4P
374503,99594661;6592090,42409138;1979;0; ;NEW;4P;KF
376266,54832573;6591383,35072915;1980;0; ;NEW;4N;KF
376823,59446604;6594779,21430173;1981;0; ;NEW;GZ;4Q
378295,73701856;6595430,41710066;1982;0; ;NEW;4Q;G0
376255,97063645;6595967,47215674;1983;0; ;NEW;4Q;4R
375137,30610728;6594686,26651344;1984;0; ;NEW;GZ;4R
374381,30227077;6595396,39539931;1985;0; ;NEW;4R;4S
373133,91033937;6594764,86241969;1986;0; ;NEW;4S;4T
370717,71495859;6594410,50783148;1987;0; ;NEW;GW;4T
372735,60656483;6592574,62499938;1988;0; ;NEW;4T;KE
369550,20340759;6592632,10035754;1989;0; ;NEW;GW;GX
373815,75581008;6596012,34992737;1990;0; ;NEW;4S;4U
372230,53530549;6598339,62682918;1991;0; ;NEW;GY;4U
373744,67371616;6598969,62124337;1992;0; ;NEW;4U;4V
375231,89434531;6600868,97172789;1993;0; ;NEW;4V;G1
373071,49456255;6601972,45905109;1994;0; ;NEW;4V;4W
371966,43215188;6601196,17090607;1995;0; ;NEW;4W;43
371022,46055255;6599887,18777497;1996;0; ;NEW;43;GY
370908,62756747;6600556,02819204;1997;0; ;NEW;GC;43
369791,62381236;6601400,08658337;1998;0; ;NEW;4X;GC
368264,60012376;6600429,78911422;1999;0; ;NEW;GD;4X
364264,20992041;6599788,03858239;2000;0; ;NEW;GE;4Z
363850,67708813;6602273,42692322;2001;0; ;NEW;FX;4Z
357741,30853133;6601035,93390986;2002;0; ;NEW;FU;44
357236,08725619;6604683,12377137;2003;0; ;NEW;44;45
360513,02865621;6604051,53946788;2004;0; ;NEW;FY;44
356230,11503037;6606512,17678358;2005;0; ;NEW;FR;45
358941,09666335;6607729,57155508;2006;0; ;NEW;45;EU
368026,14832970;6604809,81486818;2007;0; ;NEW;GB;42
369148,16915346;6604516,07279923;2008;0; ;NEW;GA;42
368378,84372760;6603985,74649471;2009;0; ;NEW;41;42
365572,55334595;6601987,61664036;2010;0; ;FUT;4Z;4Y
367962,28950115;6602070,09833490;2011;0; ;FUT;4Y;4X
367737,70894028;6603120,15246244;2012;0; ;FUT;4Y;41
369772,17052610;6603450,06735603;2013;0; ;NEW;40;41
372049,19671855;6603311,50970237;2014;0; ;NEW;4W;40
370912,35917227;6602358,63078711;2015;0; ;NEW;GC;40
370501,75560488;6604214,18324853;2016;0; ;NEW;GA;40
370116,86253106;6609627,94096602;2017;0; ;NEW;46;F6
373049,63752688;6608361,95610073;2018;0; ;NEW;F7;47
373041,65675405;6609331,83636820;2019;0; ;NEW;47;48
374081,43274651;6609746,28995253;2020;0; ;NEW;48;FP
373095,12883868;6609885,03433681;2021;0; ;NEW;48;49
372293,84029910;6610830,45382163;2022;0; ;NEW;FO;49
373954,55109499;6610653,58513799;2023;0; ;NEW;49;FP
376581,94242782;6609451,54751379;2024;0; ;NEW;FQ;SY
376299,41701212;6611510,20951332;2025;0; ;NEW;FQ;FK
366559,18411642;6609845,42054751;2026;0; ;NEW;5A;5B
365835,69415677;6607559,21169513;2027;0; ;NEW;5A;F3
367389,22059426;6607498,96294601;2028;0; ;NEW;5A;F4
363978,22518238;6611156,28355493;2029;0; ;NEW;ET;5B
365644,15183255;6612379,14547323;2030;0; ;NEW;5B;1C
369403,74328242;6615222,99958928;2031;0; ;NEW;E1;5C
373334,11477819;6614810,14804409;2032;0; ;NEW;5C;FJ
364988,22386918;6614850,93393736;2033;0; ;NEW;5E;ES
356290,97893330;6615252,95088423;2034;0; ;NEW;DG;EW
354898,86030335;6617895,67684843;2035;0; ;NEW;DI;32
355336,53543672;6619824,41936131;2036;0; ;NEW;DH;32
353333,67367127;6619710,54334338;2037;0; ;NEW;31;DH
357783,14708066;6621268,47346770;2038;0; ;NEW;DP;5F
358420,04434043;6618739,78256204;2039;0; ;NEW;5G;5F
359628,91247929;6619384,42496094;2040;0; ;NEW;5G;5K
359139,76888844;6615499,29612345;2041;0; ;NEW;5G;EW
